date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:11:28	339957/339957	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:10%20GMT	http://hoatuoiciti.com/san-pham/hoa-tang-phu-nu-2010-1188.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-tang-phu-nu-2010-1188.210.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:30	340037/340037	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:11%20GMT	https://hoatuoiciti.com/san-pham/hoa-tang-phu-nu-2010-1188.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-tang-phu-nu-2010-1188.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:31	27854/27854	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:07%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/c918ad078bcd4e93aa0d570c8a46456b-1571317970.jpeg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumb23bc.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:32	339957/339957	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:14%20GMT	http://hoatuoiciti.com/san-pham/hoa-tang-phu-nu-2010-1187.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-tang-phu-nu-2010-1187.213.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:34	340037/340037	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:14%20GMT	https://hoatuoiciti.com/san-pham/hoa-tang-phu-nu-2010-1187.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-tang-phu-nu-2010-1187.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:34	992969/992969	---M--	200	added ('OK')	image/jpeg	etag:%225a80bae-f26c9-5d98d0a2245fb%22	http://hoatuoiciti.com/upload/sanpham/c0ffa049862d4a2a8440c52aa0920434-1646574667.jpeg	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/upload/sanpham/c0ffa049862d4a2a8440c52aa0920434-1646574667.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:34	19651/19651	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:13%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/a29dd6a58ad84159b44e4101eea0a444-1571317920.jpeg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumb759b.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:34	31993/31993	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:09%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/2f67c0a502f3451fba5d3dc50093b6a0-1571317934.jpeg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumbb4cf.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:35	17750/17750	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:17%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/c01becb4993d4c90add1fbebaa4d1552-1571317905.jpeg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumb5fed.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:35	342266/342266	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:17%20GMT	http://hoatuoiciti.com/san-pham/hoa-tang-phu-nu-2010-1186.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-tang-phu-nu-2010-1186.216.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:37	342346/342346	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:18%20GMT	https://hoatuoiciti.com/san-pham/hoa-tang-phu-nu-2010-1186.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-tang-phu-nu-2010-1186.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:38	339887/339887	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:20%20GMT	http://hoatuoiciti.com/san-pham/hoa-hong-nhap-ecudor-1114.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-hong-nhap-ecudor-1114.219.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:39	24918/24918	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:18%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/efa51533a0824b9d85b4b3510133d633-1645888680.jpeg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumbb885.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:40	339967/339967	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:20%20GMT	https://hoatuoiciti.com/san-pham/hoa-hong-nhap-ecudor-1114.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-hong-nhap-ecudor-1114.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:40	341880/341880	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:22%20GMT	http://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1113.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1113.21c.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:42	341960/341960	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:23%20GMT	https://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1113.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1113.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:42	339598/339598	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:24%20GMT	http://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1112.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1112.21f.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:45	339678/339678	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:25%20GMT	https://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1112.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1112.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:45	12764/12764	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:21%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/image-1549894562.jpg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumbac83.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:45	339891/339891	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:27%20GMT	http://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1111.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1111.222.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:48	339971/339971	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:28%20GMT	https://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1111.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1111.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:48	22141/22141	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:23%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/image-1549894429.jpg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumb4d49.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:48	15716/15716	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:26%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/image-1549894294.jpg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumb99b3.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:48	339629/339629	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:30%20GMT	http://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1110.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1110.225.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:50	18488/18488	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:29%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/image-1549894173.jpg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumb451e.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:50	339709/339709	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:31%20GMT	https://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1110.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1110.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:51	341849/341849	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:32%20GMT	http://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1108.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1108.228.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:52	22759/22759	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:32%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/image-1549861716.jpg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumb3b19.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:54	341929/341929	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:33%20GMT	https://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1108.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1108.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:54	342763/342763	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:35%20GMT	http://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1107.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1107.22b.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:56	342843/342843	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:37%20GMT	https://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1107.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1107.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:56	339598/339598	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:38%20GMT	http://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1106.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1106.22e.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:57	23149/23149	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:34%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/image-1549861494.jpg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumb85fd.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:59	339678/339678	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:39%20GMT	https://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1106.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1106.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:11:59	341849/341849	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:40%20GMT	http://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1105.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1105.231.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:00	22764/22764	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:37%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/image-1549861328.jpg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumb0f3b.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:01	341929/341929	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:41%20GMT	https://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1105.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1105.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:01	339723/339723	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:43%20GMT	http://hoatuoiciti.com/san-pham/binh-hoa-cuc-mau-don-1104.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/binh-hoa-cuc-mau-don-1104.234.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:04	339803/339803	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:44%20GMT	https://hoatuoiciti.com/san-pham/binh-hoa-cuc-mau-don-1104.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/binh-hoa-cuc-mau-don-1104.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:04	26923/26923	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:40%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/image-1549861114.jpg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumb2cd0.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:04	339629/339629	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:46%20GMT	http://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1103.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1103.237.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:07	339709/339709	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:47%20GMT	https://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1103.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1103.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:07	17178/17178	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:42%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/image-1549861051.jpg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumbb9f7.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:07	339657/339657	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:49%20GMT	http://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1102.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1102.23a.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:10	339737/339737	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:50%20GMT	https://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1102.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-83-1102.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:10	23826/23826	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:45%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/db9ba23a581641a0b7864d420d1984c4-1645888604.jpeg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumb4c9b.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:10	341938/341938	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:52%20GMT	http://hoatuoiciti.com/san-pham/hoa-bo-1101.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-bo-1101.23d.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:12	19786/19786	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:48%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/image-1549860866.jpg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumba3bd.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:13	342018/342018	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:53%20GMT	https://hoatuoiciti.com/san-pham/hoa-bo-1101.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-bo-1101.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:13	342169/342169	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:55%20GMT	http://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-2010-1037.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-2010-1037.240.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:15	342249/342249	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:55%20GMT	https://hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-2010-1037.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-mung-ngay-phu-nu-2010-1037.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:15	19893/19893	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:51%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/aac23e18399340f7b99ec85441f41fe4-1549860234.jpeg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumbc187.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:15	340016/340016	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:40:58%20GMT	http://hoatuoiciti.com/san-pham/binh-hoa-cuc-mau-don-1036.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/binh-hoa-cuc-mau-don-1036.243.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:18	340096/340096	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:40:58%20GMT	https://hoatuoiciti.com/san-pham/binh-hoa-cuc-mau-don-1036.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/binh-hoa-cuc-mau-don-1036.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:18	10993/10993	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:56%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/image-1539517408.jpg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumb2a86.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:18	340591/340591	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:41:01%20GMT	http://hoatuoiciti.com/san-pham/bo-hoa-em-la-so-1-1025.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/bo-hoa-em-la-so-1-1025.246.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:20	23537/23537	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:54%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/dcd2e44476174c61af9245cd06df52cb-1549860084.jpeg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumb12f8.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:21	340671/340671	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:41:01%20GMT	https://hoatuoiciti.com/san-pham/bo-hoa-em-la-so-1-1025.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/bo-hoa-em-la-so-1-1025.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:21	359464/359464	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:41:03%20GMT	http://hoatuoiciti.com/san-pham/bo-hoa-baby-7-mau-khong-lo-950.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/bo-hoa-baby-7-mau-khong-lo-950.249.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:22	22737/22737	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:40:59%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/61cd064bb6ad43fd99412f78d129d08e-1645888400.jpeg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumba245.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:23	359544/359544	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:41:04%20GMT	https://hoatuoiciti.com/san-pham/bo-hoa-baby-7-mau-khong-lo-950.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/bo-hoa-baby-7-mau-khong-lo-950.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:24	508344/508344	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:41:05%20GMT	http://hoatuoiciti.com/san-pham/hoa-bo-tu-cau-xanh-863.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-bo-tu-cau-xanh-863.24c.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:25	18531/18531	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:41:02%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/71e9f86af18348c3a6bb93afd813096e-1645892762.jpeg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumbca43.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:25	20859/20859	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2011:41:05%20GMT	http://hoatuoiciti.com/timthumb.php?src=upload/sanpham/7c2b21dbcc8747278aff4c26ab7c45d4-1645892014.jpeg&w=273&h=280&zc=1&q=80	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/timthumbec92.jpg	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:27	508424/508424	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:41:06%20GMT	https://hoatuoiciti.com/san-pham/hoa-bo-tu-cau-xanh-863.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-bo-tu-cau-xanh-863.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:27	359454/359454	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:41:08%20GMT	http://hoatuoiciti.com/san-pham/bo-hoa-hong-trai-tim-858.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/bo-hoa-hong-trai-tim-858.24f.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:29	359534/359534	---M-Z	200	added ('OK')	text/html	date:Wed,%2013%20Jul%202022%2011:41:10%20GMT	https://hoatuoiciti.com/san-pham/bo-hoa-hong-trai-tim-858.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/bo-hoa-hong-trai-tim-858.html	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
19:12:29	387699/387699	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20Jul%202022%2011:41:11%20GMT	http://hoatuoiciti.com/san-pham/hoa-bo-sinh-nhat-gia-re-855.html	C:/My%20Web%20Sites/hoa/hoatuoiciti.com/san-pham/hoa-bo-sinh-nhat-gia-re-855.252.delayed	(from https://hoatuoiciti.com/san-pham/bo-hoa-tien-1480.html)
